date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),SR (W/mt2),BP (mmHg)
2021-10-18,31.66,10.2,13.39,30.49,38.99,6.04,1.41,0.97,10.45,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,86.13,97.42,925.2
2021-10-19,45.78,65.55177083333334,14.54,45.05,59.6,1.26,1.51,1.09,14.77,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,69.85,173.0,919.4
2021-10-20,58.67,65.55177083333334,17.13,47.62,64.75,1.86,1.57,1.18,16.05,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,74.71,72.09,922.61
2021-10-21,49.23,21.43,19.92,47.58,67.51,4.57,1.83,1.18,16.3,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,70.05,125.68,921.49
2021-10-22,36.92,10.66,21.53,47.14,68.67,6.23,1.51,1.05,16.43,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,77.62,87.05,921.26
2021-10-23,48.95,65.55177083333334,20.81,43.73,64.54,7.25,1.62,1.16,11.93,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,78.73,91.42,923.37
2021-10-24,19.0,10.6,19.13,50.37,69.5,4.11,1.53,0.77,28.66,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,74.11,168.12,922.96
2021-10-25,35.01,65.55177083333334,21.09,58.12,79.22,2.68,1.7,1.01,29.24,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,75.44,100.63,921.63
2021-10-26,32.32,21.79,19.6,40.08,59.68,19.46,1.6,1.11,22.55,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,74.77,66.9,920.9
2021-10-27,59.56,65.55177083333334,20.8,41.46,62.25,30.76,1.39,1.18,20.4,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,73.59,63.89,922.07
2021-10-28,55.98,65.55177083333334,20.11,39.91,60.02,31.64,3.02,1.1,27.37,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.53,94.66,921.77
2021-10-29,35.95,11.14,17.09,32.45,49.52,30.19,4.48,1.07,19.55,0.53,0.8,0.53,0.27,85.13,37.24,927.34
2021-10-30,13.85,18.0,14.87,26.68,41.56,30.85,4.71,0.98,16.03,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,81.42,71.5,925.85
2021-10-31,10.88,18.0,14.4,24.63,39.03,32.01,4.4,0.91,17.29,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,82.5,83.11,923.37
2021-11-01,11.88,18.0,12.23,20.51,32.73,30.86,4.61,0.83,18.84,0.51,0.8,0.53,0.3,86.74,69.32,926.39
2021-11-02,12.05,18.0,12.26,21.42,33.68,30.57,4.47,0.93,16.95,0.5,0.8,0.53,0.3,87.84,39.64,925.92
2021-11-03,26.54,37.25,11.56,20.33,31.89,22.43,3.81,0.89,13.79,0.43,0.28,1.62,0.5139285714285714,83.56,56.96,924.78
2021-11-04,31.23,53.84,10.62,19.81,30.44,11.79,1.94,0.72,4.44,0.53,0.34,1.62,0.5139285714285714,79.81,64.16,923.47
2021-11-05,41.86,55.9,9.74,18.85,28.5,32.32,2.21,0.68,20.61,0.52,0.34,1.62,0.5139285714285714,89.39,37.7,928.14
2021-11-06,27.16,52.22,11.3,25.81,37.11,29.85,4.99,0.71,32.55,0.52,0.34,1.62,0.5139285714285714,73.03,123.39,924.2
2021-11-07,47.96,58.23,11.35,25.88,37.23,28.35,4.73,0.73,31.7,0.52,0.34,1.62,0.5139285714285714,86.29,31.53,926.12
2021-11-08,56.6,69.05,10.85,20.57,31.42,30.89,4.94,1.07,7.6,0.53,0.34,1.62,0.5139285714285714,87.07,20.86,927.29
2021-11-09,37.03,60.83,9.45,18.4,27.86,30.82,5.16,0.95,10.15,0.52,0.34,1.62,0.5139285714285714,68.38,104.58,921.95
2021-11-10,31.47,57.25,10.15,20.55,30.7,31.3,4.91,0.91,12.8,0.53,0.34,1.62,0.5139285714285714,77.42,32.34,922.77
2021-11-11,37.31,55.87,9.1,16.95,26.05,31.34,4.84,0.77,17.33,0.52,0.34,1.62,0.5139285714285714,97.09,12.82,929.49
2021-11-12,23.24,57.35,8.43,15.98,24.41,31.4,5.02,0.93,11.28,0.53,0.34,1.62,0.5139285714285714,71.625,14.22,930.0
2021-11-13,7.98,50.87,9.09,17.53,26.62,31.53,5.09,1.14,6.92,0.52,0.34,1.62,0.5139285714285714,85.69,64.48,927.82
2021-11-14,8.96,50.87,8.46,17.63,26.1,30.05,4.78,0.91,38.1,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,89.37,49.79,927.84
2021-11-15,30.24,47.92,8.77,19.71,28.48,29.35,5.02,0.8,39.48,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,81.42,73.77,925.7
2021-11-16,35.3,49.41,9.69,22.2,31.9,29.49,4.93,0.96,36.09,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,87.63,77.29,926.31
2021-11-17,38.23,52.0,10.13,23.69,33.82,29.22,4.99,0.92,35.64,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,84.26,93.81,925.29
2021-11-18,38.23,52.0,10.12,23.4,33.54,29.5,4.94,0.85,39.52,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,7.57,927.61
2021-11-19,38.23,52.0,8.75,19.67,28.42,29.68,5.1,0.67,41.97,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,24.96,928.09
2021-11-20,37.6,54.08,7.92,17.83,25.75,28.85,4.98,0.67,32.37,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,95.58,41.86,927.05
2021-11-21,36.23,55.0,8.69,20.13,28.83,29.3,4.82,0.65,42.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,73.8,109.11,923.56
2021-11-22,36.23,55.0,10.72,25.67,36.39,29.46,5.06,0.92,35.54,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,77.13,108.99,923.63
2021-11-23,36.23,55.0,11.54,27.99,39.53,29.44,5.18,0.9,32.29,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,73.94,150.1,921.23
2021-11-24,36.23,55.0,11.82,29.02,40.84,28.56,5.09,0.87,33.49,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,67.54,103.81,922.86
2021-11-25,36.23,55.0,11.8,29.34,41.14,28.37,5.02,0.85,33.01,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.35,131.62,920.66
2021-11-26,36.23,55.0,11.62,29.05,40.67,27.62,5.05,0.83,35.03,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,81.46,71.52,920.62
2021-11-27,36.23,55.0,11.27,27.28,38.55,28.03,4.97,0.88,37.48,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,89.48,23.6,924.02
2021-11-28,36.23,55.0,10.11,23.76,33.87,28.38,4.88,0.75,39.26,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,95.94,14.34,925.53
2021-11-29,36.23,55.0,10.03,23.68,33.7,28.79,4.99,0.74,38.35,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,91.99,19.74,924.7
2021-11-30,36.23,55.0,10.01,24.08,34.24,28.52,5.01,0.82,37.33,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,78.87,66.14,922.22
2021-12-01,36.23,55.0,9.86,21.02,30.88,29.4,4.82,0.95,14.32,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,86.33,50.54,922.71
2021-12-02,36.23,55.0,9.44,20.13,29.57,29.73,5.07,1.05,11.01,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,84.17,42.03,922.84
2021-12-03,36.23,55.0,9.51,19.6,29.1,29.85,4.91,1.07,11.65,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,83.68,54.75,923.89
2021-12-04,36.23,55.0,9.39,19.19,28.58,30.12,4.97,1.09,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,74.02,92.51,920.79
2021-12-05,36.23,55.0,8.02,16.41,24.42,29.77,5.06,0.74,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,82.64,81.87,923.01
2021-12-06,36.23,55.0,8.78,18.49,27.27,29.69,5.16,1.01,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,80.01,69.52,920.49
2021-12-07,36.2,55.0,9.06,18.45,27.51,30.13,5.27,0.98,7.96,0.52,0.34,1.62,0.5139285714285714,65.42,109.9,918.56
2021-12-08,32.345,55.0,9.11,18.79,27.9,29.84,4.92,0.87,10.16,0.52,0.34,1.62,0.5139285714285714,71.85,139.64,918.3
2021-12-09,36.0,55.0,9.59,19.07,28.66,30.43,5.04,0.9,6.48,0.52,0.34,1.62,0.5139285714285714,82.01,49.43,922.25
2021-12-10,36.23,55.0,9.09,18.39,27.49,30.05,4.78,0.85,8.93,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,65.55,160.66,918.47
2021-12-11,817.6,55.0,8.87,18.1,26.99,29.29,4.83,0.85,7.94,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,83.99,59.18,922.25
2021-12-12,38.41,55.0,7.67,15.31,22.97,29.47,4.85,0.72,9.12,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,77.11,88.49,921.85
2021-12-13,37.71,55.0,8.05,16.49,24.54,29.37,4.95,0.83,8.76,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,81.83,44.62,924.25
2021-12-14,32.345,55.0,7.93,16.39,24.32,29.45,5.1,0.89,9.61,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,80.63,64.06,922.77
2021-12-15,41.77,55.0,8.21,17.55,25.76,29.04,5.11,0.93,10.58,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,86.89,38.24,922.88
2021-12-16,39.93,55.0,8.52,18.17,26.7,29.43,4.82,0.97,12.68,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,65.75,129.97,919.77
2021-12-17,36.67,55.0,8.9,19.55,28.45,29.16,4.85,0.96,13.57,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,62.92,136.72,918.12
2021-12-18,203.91,55.0,9.13,19.89,29.01,28.84,4.73,0.94,13.37,0.52,0.34,1.62,0.5139285714285714,70.54,114.97,920.01
2021-12-19,32.345,55.0,8.81,18.31,27.12,28.86,5.08,0.76,15.74,0.52,0.34,1.62,0.5139285714285714,62.35,146.56,916.65
2021-12-20,32.345,55.0,9.48,20.66,30.15,28.44,4.97,0.88,13.82,0.52,0.34,1.62,0.5139285714285714,67.55,142.94,917.83
2021-12-21,33.33,55.0,10.74,25.82,36.57,27.61,4.82,1.17,15.71,0.52,0.34,1.62,0.5139285714285714,66.93,112.93,919.49
2021-12-22,32.345,55.0,10.86,26.67,37.53,27.78,4.94,1.15,14.08,0.52,0.34,1.62,0.5139285714285714,65.41,131.58,916.93
2021-12-23,32.345,55.0,11.15,25.98,37.13,27.96,5.01,1.12,14.63,0.52,0.34,1.62,0.5139285714285714,66.86,117.74,917.43
2021-12-24,18.36,55.0,11.99,28.23,40.22,28.2,5.04,1.04,13.67,0.52,0.34,1.62,0.5139285714285714,54.44,142.53,914.5
2021-12-25,29.61,55.0,11.1,26.97,38.07,27.65,4.89,0.99,12.68,0.52,0.34,1.62,0.5139285714285714,54.78,140.0,913.94
2021-12-26,18.78,55.0,9.64,21.63,31.32,28.15,5.12,0.76,14.72,0.52,0.34,1.62,0.5139285714285714,59.7,137.52,915.29
2021-12-27,32.345,55.0,9.84,21.64,31.49,28.26,4.88,0.81,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,66.36,143.6,917.71
2021-12-28,32.345,55.0,8.8,19.26,28.06,28.11,4.86,0.8,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,69.99,136.53,918.39
2021-12-29,32.345,55.0,8.9,20.09,28.98,27.85,4.83,0.83,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.62,95.5,919.33
2021-12-30,16.23,48.02,9.68,20.86,30.54,29.07,5.03,0.74,6.69,0.53,0.34,1.62,0.5139285714285714,71.83,119.06,919.76
2021-12-31,28.47,40.64,10.19,21.2,31.39,18.18,3.62,0.85,22.53,0.78,1.88,0.34,0.45,82.88,23.06,923.58
2022-01-01,28.39,65.34,8.92,18.69,27.61,4.72,1.72,0.85,41.1,0.89,3.12,0.56,0.89,80.04,63.41,922.74
2022-01-02,28.42,65.4,7.94,16.05,23.98,5.04,1.52,0.67,48.84,0.89,3.12,0.56,0.89,73.81,121.54,920.34
2022-01-03,28.39,72.14,9.87,21.06,30.93,5.52,1.78,0.83,40.62,1.19,2.71,0.84,0.51,71.17,133.72,920.52
2022-01-04,25.11,74.57,9.2,19.88,29.08,4.55,1.7,0.79,39.69,1.14,2.46,0.81,0.43,67.71,136.56,919.51
2022-01-05,22.87,70.2,9.24,21.67,30.91,3.73,1.78,0.95,46.06,0.89,1.97,0.57,0.44,67.94,127.97,919.27
2022-01-06,28.46,78.49,9.03,19.56,28.6,4.26,1.65,0.84,43.89,1.12,1.99,0.77,0.49,70.63,133.27,919.89
2022-01-07,37.18,91.97,8.48,19.5,27.99,3.75,1.69,0.85,41.46,1.5,2.0,0.58,0.56,72.33,95.66,919.98
2022-01-08,36.17,89.79,7.91,16.93,24.84,3.82,1.71,0.71,43.04,1.0,0.99,0.12,0.8,75.85,92.49,920.56
2022-01-09,33.48,84.86,7.62,15.44,23.06,4.42,1.97,0.66,44.82,1.0,0.99,0.12,0.8,73.09,111.95,919.52
2022-01-10,40.38,87.34,8.06,18.17,26.23,3.88,1.77,0.81,43.71,1.4,1.08,0.12,0.54,71.71,104.02,919.25
2022-01-11,40.79,86.11,8.1,18.27,26.37,4.05,1.8,0.81,40.04,2.11,2.01,1.24,0.82,68.88,139.4,919.0
2022-01-12,32.22,82.53,7.07,13.73,30.63,3.77,1.73,0.79,41.45,3.13,2.82,2.1,1.41,70.59,107.28,918.43
2022-01-13,28.71,77.83,6.63,12.57,29.6,11.4,1.3,0.79,36.95,3.81,4.07,2.73,1.91,66.68,102.13,917.74
2022-01-14,38.84,86.41,9.86,23.89,33.74,25.29,1.45,1.06,32.69,2.33,3.99,1.32,1.25,57.28,99.21,915.75
2022-01-15,38.87,86.9,9.76,21.03,30.78,27.04,1.21,0.72,34.28,2.34,3.99,1.32,1.25,57.46,118.17,915.01
2022-01-16,38.76,86.44,8.53,16.66,25.19,27.19,1.29,0.61,35.27,2.33,3.99,1.33,1.25,70.5,124.97,918.73
2022-01-17,40.76,82.04,8.99,18.55,27.54,27.12,1.44,0.71,35.37,3.55,4.65,2.07,1.54,70.19,125.0,918.46
2022-01-18,36.68,74.4,9.4,20.8,30.2,26.47,3.07,0.82,34.99,5.1,5.87,3.03,2.32,67.56,100.22,918.35
2022-01-19,32.97,77.58,9.43,20.73,30.15,26.77,4.23,0.82,34.63,4.98,6.24,2.8,1.97,62.72,140.6,917.24
2022-01-20,34.88,79.81,10.0,24.31,34.3,25.8,4.34,0.94,33.2,4.65,6.83,2.22,1.13,50.99,143.22,913.79
2022-01-21,40.82,88.86,10.26,25.06,35.33,25.61,4.38,0.97,32.66,5.07,7.5,2.73,1.32,49.61,146.85,913.62
2022-01-22,42.95,92.55,11.68,27.74,39.43,25.32,4.38,1.03,32.88,5.11,7.24,3.19,1.45,47.92,148.61,915.68
2022-01-23,42.78,93.33,8.99,20.07,29.06,25.78,4.14,0.66,33.05,4.98,6.78,3.19,1.45,49.19,151.5,913.36
2022-01-24,34.2,79.9,9.17,20.51,29.68,26.04,4.15,0.72,34.06,5.15,7.11,3.39,1.27,51.13,152.23,914.31
2022-01-25,36.96,77.88,10.46,23.54,34.0,26.5,4.24,0.81,36.4,5.69,7.6,3.15,1.42,50.77,116.94,914.29
2022-01-26,43.67,83.08,9.86,21.63,31.49,26.28,4.21,0.73,37.45,5.97,7.76,2.87,1.62,62.91,103.91,917.99
2022-01-27,43.75,83.07,10.33,22.5,32.84,26.58,4.22,0.73,35.59,5.97,7.76,2.87,1.62,74.97,51.86,920.75
2022-01-28,42.69,83.57,12.46,26.3,38.76,28.14,4.11,0.77,33.02,5.47,7.36,2.52,1.35,71.79,104.72,919.43
2022-01-29,41.15,84.25,12.99,27.72,40.71,28.24,4.37,0.84,33.08,5.4,7.24,2.24,1.31,69.95,92.65,919.35
2022-01-30,43.65,86.55,11.44,24.31,35.76,27.73,4.27,0.82,33.64,5.76,7.59,2.24,1.44,69.88,86.79,919.37
2022-01-31,41.65,83.74,11.76,25.81,37.57,27.62,4.39,0.99,33.15,5.45,7.49,2.47,1.34,67.69,111.66,918.29
2022-02-01,42.25,85.65,11.53,24.59,36.12,27.73,4.21,0.99,32.97,5.45,7.5,2.95,1.33,66.18,118.09,917.33
2022-02-02,45.16,86.39,11.05,24.72,35.77,28.73,4.09,1.01,39.84,5.4,7.33,2.91,1.28,62.22,119.82,916.87
2022-02-03,44.82,91.49,9.66,21.37,31.03,27.02,4.19,0.87,39.58,5.27,7.3,2.85,1.25,65.83,91.14,917.98
2022-02-04,42.12,86.41,10.3,23.25,33.55,27.06,4.29,0.78,32.14,5.1,7.03,3.02,1.45,51.55,155.73,914.47
2022-02-05,43.96,81.56,10.64,24.15,34.79,27.74,4.59,0.92,33.65,5.2,6.78,2.55,1.34,53.87,143.86,914.7
2022-02-06,45.27,81.99,9.28,19.22,28.49,26.06,4.03,0.7,36.77,4.97,7.15,2.62,1.43,66.19,97.12,918.19
2022-02-07,43.88,87.38,9.57,21.04,30.61,26.94,4.25,0.86,34.68,3.5,5.17,1.84,0.94,67.17,84.22,919.08
2022-02-08,35.1,78.13,9.59,20.95,30.53,28.1,4.24,0.82,36.88,1.98,3.18,1.09,0.5139285714285714,62.46,98.61,917.33
2022-02-09,34.82,78.42,9.53,20.1,29.63,28.35,4.15,0.74,39.52,1.98,3.18,1.09,0.5139285714285714,59.85,142.23,916.71
2022-02-10,40.12,83.72,10.0,22.55,32.55,28.1,4.22,0.75,33.98,1.91,3.21,1.56,0.07,51.88,150.07,915.0
2022-02-11,42.08,83.8,9.93,22.3,32.23,27.54,4.17,0.75,33.4,1.87,3.22,1.9,0.12,39.38,135.54,911.95
2022-02-12,39.3,80.17,9.38,20.89,30.27,27.59,4.15,0.73,33.68,1.87,3.23,1.9,0.12,51.02,142.51,915.63
2022-02-13,39.28,80.06,8.32,17.65,25.97,27.59,4.26,0.69,34.42,1.87,3.24,1.9,0.12,60.91,115.35,917.84
2022-02-14,42.48,84.55,8.57,19.03,27.6,25.96,4.37,0.75,36.07,1.89,3.19,1.87,0.12,53.28,130.12,916.03
2022-02-15,43.29,86.52,8.36,18.55,26.92,24.71,4.12,0.82,37.68,1.9,3.14,1.85,0.12,60.78,107.13,918.45
2022-02-16,45.44,87.97,8.3,18.57,26.88,24.68,4.33,0.83,41.18,1.91,2.35,1.82,0.12,57.75,110.9,916.91
2022-02-17,47.44,89.62,8.7,19.08,27.79,24.73,4.2,0.79,43.82,1.92,1.78,1.78,0.12,49.18,129.74,914.77
2022-02-18,47.32,90.07,8.47,19.15,27.63,24.97,4.13,0.71,39.56,1.93,1.79,1.79,0.12,51.31,132.38,915.33
2022-02-19,44.96,85.59,8.62,18.98,27.62,24.85,4.54,0.78,36.29,1.82,1.77,1.7,0.13,54.49,140.77,916.45
2022-02-20,43.39,79.61,8.37,18.76,27.13,24.56,4.27,0.75,39.46,1.75,1.76,1.63,0.14,45.42,138.69,913.41
2022-02-21,43.54,83.64,9.65,23.1,32.76,24.6,4.49,0.9,31.67,1.6,1.74,1.62,0.14,46.08,132.88,914.43
2022-02-22,40.68,84.8,9.62,21.31,30.92,24.6,4.33,0.85,37.01,1.46,1.75,1.63,0.14,55.41,104.36,916.57
2022-02-23,39.91,82.83,8.61,19.17,27.77,24.27,4.43,0.7,33.43,1.43,1.71,1.63,0.14,54.68,142.75,916.74
2022-02-24,39.58,81.83,8.08,18.34,26.42,24.46,4.3,0.67,31.67,1.43,1.71,1.63,0.14,49.42,149.47,914.84
2022-02-25,39.57,82.79,9.05,21.59,30.64,24.03,4.5,0.75,32.76,1.43,1.71,1.64,0.14,41.52,149.29,913.23
2022-02-26,39.56,82.27,8.56,20.08,28.64,23.92,4.15,0.71,33.75,1.43,1.71,1.63,0.14,46.51,150.38,914.04
2022-02-27,39.44,82.85,7.65,16.93,24.58,24.39,4.11,0.63,31.37,1.43,1.71,1.63,0.14,52.44,144.57,915.33
2022-02-28,41.51,80.94,8.52,20.06,28.58,24.08,4.44,0.74,30.91,1.49,1.77,1.49,0.8,40.24,144.56,913.18
2022-03-01,40.5,79.92,8.33,19.22,27.54,24.19,4.1,0.71,30.37,1.54,1.83,1.37,0.86,42.52,137.97,913.18
2022-03-02,41.88,86.88,8.02,19.94,27.88,24.65,4.23,0.67,33.46,1.54,1.83,1.46,0.47,24.2,127.31,908.56
2022-03-03,39.53,80.14,8.15,20.25,28.4,26.17,4.39,0.72,33.29,0.97,1.71,1.4,1.04,31.32,126.65,910.31
2022-03-04,41.35,80.49,8.64,21.71,30.41,26.67,4.12,0.77,30.68,1.05,2.25,1.32,0.92,34.83,132.49,911.75
2022-03-05,42.59,81.59,8.36,20.42,28.74,26.07,4.37,0.8,28.01,1.43,2.71,1.32,0.51,48.14,129.16,914.49
2022-03-06,42.38,81.81,7.39,16.37,23.83,26.45,4.29,0.62,29.58,1.43,2.71,1.32,0.51,51.38,120.01,914.98
2022-03-07,42.72,81.72,7.24,16.66,23.89,26.07,4.53,0.67,33.37,1.43,2.71,1.32,0.51,60.07,43.63,917.75
2022-03-08,42.58,81.79,7.66,17.28,24.95,26.33,4.37,0.79,33.55,1.43,2.71,1.32,0.51,53.68,132.91,915.33
2022-03-09,42.43,81.89,7.85,18.09,25.94,26.18,4.19,0.8,37.79,1.43,2.71,1.32,0.51,43.32,132.36,913.11
2022-03-10,42.7,81.94,7.91,18.27,26.19,26.17,4.39,0.8,42.28,1.43,2.71,1.32,0.51,36.58,131.35,911.17
2022-03-11,42.89,82.31,7.75,18.98,26.73,25.65,4.35,0.74,39.22,1.43,2.71,1.33,0.51,27.8,179.95,908.8
2022-03-12,32.345,65.55177083333334,5.879079861111111,20.46,24.13072916666667,17.26078125,4.26,0.7671875,34.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.625,108.8,926.89
2022-03-13,42.91,82.73,7.48,16.77,24.25,26.25,4.13,0.72,34.28,1.43,2.72,1.32,0.51,47.15,0.91,914.3
2022-03-14,42.59,82.54,8.28,20.3,28.58,25.75,4.44,0.9,34.28,1.43,2.71,1.32,0.51,37.52,120.08,911.18
2022-03-15,42.32,81.53,8.78,21.86,30.64,25.69,4.12,0.97,34.28,1.43,2.71,1.32,0.51,37.06,113.11,911.74
2022-03-16,42.36,81.77,9.99,23.75,33.74,26.78,4.3,1.1,22.96,1.43,2.71,1.32,0.51,38.61,0.91,914.12
2022-03-17,40.57,84.0,10.23,25.51,35.69,25.79,4.43,1.09,29.43,1.25,2.43,1.49,0.49,35.39,103.72,912.67
2022-03-18,39.32,85.78,9.4,22.59,32.0,25.99,4.8,1.04,33.58,1.12,2.22,1.62,0.47,43.2,106.2,913.75
2022-03-19,41.61,89.26,7.86,18.18,26.04,25.05,4.69,0.78,33.06,1.43,2.27,1.62,0.47,65.24,90.55,919.34
2022-03-20,43.18,92.07,7.88,18.64,26.52,24.05,4.34,0.79,31.86,1.67,2.32,1.62,0.47,66.98,78.86,919.53
2022-03-21,43.57,92.01,8.45,18.62,27.07,25.08,4.21,0.82,26.17,1.67,2.32,1.62,0.47,70.1,100.59,920.14
2022-03-22,38.45,83.22,10.16,22.07,32.23,26.7,4.37,0.97,27.39,1.67,2.32,1.62,0.47,72.47,86.82,920.32
2022-03-23,28.6,67.05,8.92,19.66,28.58,25.55,4.47,0.93,29.64,1.67,2.32,1.62,0.47,63.04,86.75,918.21
2022-03-24,32.26,75.86,7.95,17.34,25.29,25.15,4.55,0.88,32.44,1.67,2.32,1.62,0.47,60.48,77.67,916.91
2022-03-25,32.51,75.87,7.46,16.04,23.5,25.29,4.49,0.84,31.92,1.67,2.32,1.62,0.47,63.75,71.38,918.37
2022-03-26,32.61,75.39,7.67,16.98,24.65,25.51,4.66,0.85,28.89,1.67,2.32,1.62,0.47,64.18,73.32,918.15
2022-03-27,32.43,75.59,7.43,15.78,23.21,25.5,4.49,0.83,29.51,1.67,2.32,1.62,0.47,58.0,100.74,916.13
2022-03-28,32.51,75.86,8.43,18.57,27.0,25.83,4.5,0.94,28.37,1.67,2.32,1.62,0.47,55.17,100.27,915.65
2022-03-29,32.49,76.09,7.91,17.63,25.59,25.3,4.54,0.89,30.23,1.67,2.32,1.62,0.47,55.83,93.82,915.98
2022-03-30,32.35,75.42,7.78,16.97,24.75,25.79,4.28,0.79,28.34,1.67,2.32,1.62,0.47,67.3,82.16,918.71
2022-03-31,32.45,75.63,8.79,19.19,27.98,26.28,4.42,0.82,27.26,1.67,2.32,1.62,0.47,62.57,96.0,917.52
2022-04-01,32.52,76.1,8.25,17.92,26.17,26.03,4.34,0.81,30.59,1.67,2.32,1.62,0.47,68.66,76.77,919.44
2022-04-02,32.36,75.51,6.89,14.39,21.27,25.43,4.3,0.83,31.84,1.67,2.32,1.62,0.47,63.31,97.43,917.67
2022-04-03,32.54,75.41,7.05,15.27,22.32,25.27,4.21,0.76,30.33,1.67,2.32,1.62,0.47,59.42,105.78,917.04
2022-04-04,32.55,76.52,6.83,14.08,20.91,25.12,4.24,0.57,29.01,1.68,2.33,1.62,0.47,63.56,0.91,918.15
2022-04-05,32.59,75.58,10.97,20.28,31.24,28.85,4.27,0.86,30.7,1.67,2.32,1.62,0.47,35.37,163.06,912.63
2022-04-06,32.5,75.86,8.0,16.23,24.22,25.24,4.34,0.73,31.86,1.67,2.31,1.62,0.47,45.43,93.6,914.88
2022-04-07,32.39,75.54,7.82,16.09,23.89,25.21,4.62,0.77,32.16,1.67,2.32,1.62,0.47,50.48,94.87,915.68
2022-04-08,35.52,81.59,7.72,15.54,23.26,25.2,4.47,0.71,29.13,1.68,2.33,1.62,0.47,55.57,91.29,916.8
2022-04-09,38.14,84.69,7.21,14.49,21.7,25.27,4.68,0.69,27.77,1.67,2.32,1.62,0.47,55.52,75.64,916.79
2022-04-10,37.94,84.69,6.76,13.8,20.55,25.02,4.23,0.66,27.0,1.67,2.32,1.62,0.47,58.81,52.23,917.16
2022-04-11,37.87,85.09,7.29,14.4,21.69,25.61,4.24,0.73,26.15,1.67,2.32,1.62,0.47,55.5,81.77,916.32
2022-04-12,39.33,87.06,7.4,14.45,21.86,25.62,4.25,0.7,24.48,1.67,2.32,1.62,0.47,56.93,79.66,916.91
2022-04-13,40.12,87.84,6.94,13.94,20.87,25.27,4.53,0.65,22.07,1.67,2.32,1.62,0.47,75.42,49.26,922.12
2022-04-14,39.89,87.81,6.96,14.68,21.65,25.13,4.3,0.7,24.31,1.67,2.32,1.62,0.47,78.16,84.87,923.44
2022-04-15,39.99,87.93,6.88,13.67,20.55,25.74,4.35,0.74,25.92,1.67,2.32,1.62,0.47,63.83,98.49,921.99
2022-04-16,38.95,85.11,6.95,13.18,20.12,25.83,4.51,0.76,26.01,1.67,2.32,1.62,0.47,69.84,80.44,921.7
2022-04-17,37.26,81.08,7.19,14.6,21.78,25.33,4.11,0.71,39.18,1.67,2.32,1.62,0.47,65.69,55.61,922.22
